,cve_id,publish_date,cvss_score,access_level,complexity,product_type,vendor,product,references,num_exploits,exploits,has_patch,dirty,gentoo_opensuse_rustsec,oracle,apple,ibm,ubuntu,debian,android,android_pixel,bugzilla_redhat,microsoft,adobe,cisco,zerodayinitiative,fedoraproject,earliest_patch
11197,CVE-2020-15823,2020-08-08,5.0,Remote,Low,Application,Jetbrains,Youtrack,"['https://blog.jetbrains.com'
 'https://blog.jetbrains.com/blog/2020/08/06/jetbrains-security-bulletin-q2-2020/']",0,[],0,0,,,,,,,,,,,,,,,
11198,CVE-2020-15824,2020-08-08,6.5,Remote,Low,Application,Jetbrains,Kotlin,"['https://www.oracle.com/security-alerts/cpuoct2021.html'
 'https://lists.apache.org/thread.html/[email\xa0protected]%3Cnotifications.groovy.apache.org%3E'
 'https://lists.apache.org/thread.html/[email\xa0protected]%3Cannounce.apache.org%3E'
 'http://www.openwall.com/lists/oss-security/2020/12/06/1'
 'https://lists.apache.org/thread.html/[email\xa0protected]%3Cdev.groovy.apache.org%3E'
 'https://lists.apache.org/thread.html/[email\xa0protected]%3Cusers.groovy.apache.org%3E'
 'https://blog.jetbrains.com/blog/2020/08/06/jetbrains-security-bulletin-q2-2020/']",0,[],1,1,,2021-10-19,,,,,,,,,,,,,2021-10-19
11199,CVE-2020-15825,2020-08-08,6.5,Remote,Low,Application,Jetbrains,Teamcity,"['https://blog.jetbrains.com'
 'https://blog.jetbrains.com/blog/2020/08/06/jetbrains-security-bulletin-q2-2020/']",0,[],0,0,,,,,,,,,,,,,,,
11200,CVE-2020-15826,2020-08-08,4.0,Remote,Low,Application,Jetbrains,Teamcity,"['https://blog.jetbrains.com'
 'https://blog.jetbrains.com/blog/2020/08/06/jetbrains-security-bulletin-q2-2020/']",0,[],0,0,,,,,,,,,,,,,,,
11201,CVE-2020-15827,2020-08-08,5.0,Remote,Low,Application,Jetbrains,Toolbox,"['https://blog.jetbrains.com'
 'https://blog.jetbrains.com/blog/2020/08/06/jetbrains-security-bulletin-q2-2020/']",0,[],0,0,,,,,,,,,,,,,,,
11202,CVE-2020-15828,2020-08-08,4.0,Remote,Low,Application,Jetbrains,Teamcity,"['https://blog.jetbrains.com'
 'https://blog.jetbrains.com/blog/2020/08/06/jetbrains-security-bulletin-q2-2020/']",0,[],0,0,,,,,,,,,,,,,,,
11203,CVE-2020-15829,2020-08-08,5.0,Remote,Low,Application,Jetbrains,Teamcity,"['https://blog.jetbrains.com'
 'https://blog.jetbrains.com/blog/2020/08/06/jetbrains-security-bulletin-q2-2020/']",0,[],0,0,,,,,,,,,,,,,,,
11204,CVE-2020-15830,2020-08-08,4.3,Remote,Medium,Application,Jetbrains,Teamcity,"['https://blog.jetbrains.com'
 'https://blog.jetbrains.com/blog/2020/08/06/jetbrains-security-bulletin-q2-2020/']",0,[],0,0,,,,,,,,,,,,,,,
11205,CVE-2020-15831,2020-08-08,4.3,Remote,Medium,Application,Jetbrains,Teamcity,"['https://blog.jetbrains.com'
 'https://blog.jetbrains.com/blog/2020/08/06/jetbrains-security-bulletin-q2-2020/']",0,[],0,0,,,,,,,,,,,,,,,
11206,CVE-2020-15838,2020-10-09,6.5,Remote,Low,Application,Connectwise,Automate,"['https://dbeta.com/2020/10/05/PrivilegeEscalationInAutomateAgent'
 'https://www.connectwise.com/company/trust/security-bulletins']",0,[],0,0,,,,,,,,,,,,,,,
11207,CVE-2020-15839,2020-09-22,4.0,Remote,Low,Application,Liferay,Digital Experience Platform,"['https://issues.liferay.com/browse/LPE-17055'
 'https://issues.liferay.com/browse/LPE-17029'
 'https://portal.liferay.dev/learn/security/known-vulnerabilities'
 'https://portal.liferay.dev/learn/security/known-vulnerabilities/-/asset_publisher/HbL5mxmVrnXW/content/id/119784928']",0,[],0,0,,,,,,,,,,,,,,,
11208,CVE-2020-15840,2020-09-24,5.0,Remote,Low,Application,Liferay,DXP,"['https://issues.liferay.com/browse/LPE-17046'
 'https://portal.liferay.dev/learn/security/known-vulnerabilities/-/asset_publisher/HbL5mxmVrnXW/content/id/119772204'
 'https://portal.liferay.dev/learn/security/known-vulnerabilities']",0,[],0,0,,,,,,,,,,,,,,,
11209,CVE-2020-15841,2020-07-20,4.3,Remote,Medium,Application,Liferay,DXP,"['https://issues.liferay.com/browse/LPE-16928'
 'https://portal.liferay.dev/learn/security/known-vulnerabilities/-/asset_publisher/HbL5mxmVrnXW/content/id/119317439']",0,[],0,0,,,,,,,,,,,,,,,
11210,CVE-2020-15842,2020-07-20,6.8,Remote,Medium,Application,Liferay,DXP,"['https://issues.liferay.com/browse/LPE-16963'
 'https://portal.liferay.dev/learn/security/known-vulnerabilities/-/asset_publisher/HbL5mxmVrnXW/content/id/119317427']",0,[],0,0,,,,,,,,,,,,,,,
11211,CVE-2020-15843,2020-09-24,4.4,Local,Medium,Application,Actfax,Actfax,['https://blog.to.com/advisory-actfax-7-10-build-0335-privilege-escalation-cve-2020-15843/'],0,[],0,0,,,,,,,,,,,,,,,
11212,CVE-2020-15849,2020-09-30,6.5,Remote,Low,Application,Re-desk,RE\,"['https://www.re-desk.com/download-help-desk-software.html'
 'https://labs.f-secure.com/advisories/redesk-v2-3-multiple-issues/']",0,[],0,0,,,,,,,,,,,,,,,
11213,CVE-2020-15850,2020-09-24,7.2,Local,Low,,,,"['https://helpcenter.nakivo.com/display/RN/v10.3+Release+Notes'
 'https://labs.f-secure.com/advisories/nakivo-backup-and-replication-multiple-vulnerabilities']",0,[],0,0,,,,,,,,,,,,,,,
11214,CVE-2020-15851,2020-09-24,7.5,Remote,Low,Application,Nakivo,Backup \& Replication Transporter,"['https://helpcenter.nakivo.com/display/RN/v10.3+Release+Notes'
 'https://labs.f-secure.com/advisories/nakivo-backup-and-replication-multiple-vulnerabilities']",0,[],0,0,,,,,,,,,,,,,,,
11215,CVE-2020-15852,2020-07-20,4.6,Local,Low,OS,Linux,Linux Kernel,"['https://github.com/torvalds/linux/commit/cadfad870154e14f745ec845708bc17d166065f2'
 'http://xenbits.xen.org/xsa/advisory-329.html'
 'https://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=cadfad870154e14f745ec845708bc17d166065f2'
 'http://www.openwall.com/lists/oss-security/2020/07/21/2'
 'https://security.netapp.com/advisory/ntap-20200810-0001/']",0,[],0,0,,,,,,,,,,,,,,,
11216,CVE-2020-15858,2020-08-21,3.6,Local,Low,,,,['https://www.thalesgroup.com/en/markets/digital-identity-and-security/iot/resources/security-updates-cinterion-iot-modules'],0,[],0,0,,,,,,,,,,,,,,,
11217,CVE-2020-15859,2020-07-21,2.1,Local,Low,OS,Debian,Debian Linux,"['https://lists.gnu.org/archive/html/qemu-devel/2020-07/msg05304.html'
 'https://www.openwall.com/lists/oss-security/2020/07/21/3'
 'https://bugs.launchpad.net/qemu/+bug/1886362'
 'https://lists.debian.org/debian-lts-announce/2021/02/msg00024.html']",0,[],0,0,,,,,,,,,,,,,,,
11218,CVE-2020-15860,2020-07-24,6.5,Remote,Low,Application,Parallels,Remote Application Server,"['https://www.coresecurity.com/core-labs/advisories/parallels-ras-os-command-execution'
 'https://www.parallels.com/products/ras/remote-application-server/'
 'https://kb.parallels.com/en/125112']",0,[],0,0,,,,,,,,,,,,,,,
11219,CVE-2020-15861,2020-08-20,7.2,Local,Low,Application,Net-snmp,Net-snmp,"['https://github.com/net-snmp/net-snmp/issues/145'
 'https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=966599'
 'https://github.com/net-snmp/net-snmp/commit/4fd9a450444a434a993bc72f7c3486ccce41f602'
 'https://security.gentoo.org/glsa/202008-12'
 'https://usn.ubuntu.com/4471-1/'
 'https://security.netapp.com/advisory/ntap-20200904-0001/']",0,[],1,1,2020-08-26,,,,2020-08-24,,,,,,,,,,2020-08-24
11220,CVE-2020-15862,2020-08-20,7.2,Local,Low,OS,Canonical,Ubuntu Linux,"['https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=965166'
 'https://salsa.debian.org/debian/net-snmp/-/commit/fad8725402752746daf0a751dcff19eb6aeab52e'
 'https://github.com/net-snmp/net-snmp/commit/77f6c60f57dba0aaea5d8ef1dd94bcd0c8e6d205'
 'https://security-tracker.debian.org/tracker/CVE-2020-15862'
 'https://security.gentoo.org/glsa/202008-12'
 'https://usn.ubuntu.com/4471-1/'
 'https://security.netapp.com/advisory/ntap-20200904-0001/']",0,[],1,1,2020-08-26,,,,2020-08-24,,,,,,,,,,2020-08-24
11221,CVE-2020-15863,2020-07-28,4.4,Local,Medium,OS,Canonical,Ubuntu Linux,"['https://git.qemu.org/?p=qemu.git;a=commitdiff;h=5519724a13664b43e225ca05351c60b4468e4555'
 'http://www.openwall.com/lists/oss-security/2020/07/22/1'
 'https://lists.nongnu.org/archive/html/qemu-devel/2020-07/msg03497.html'
 'https://lists.nongnu.org/archive/html/qemu-devel/2020-07/msg05745.html'
 'https://usn.ubuntu.com/4467-1/'
 'https://www.debian.org/security/2020/dsa-4760'
 'http://lists.opensuse.org/opensuse-security-announce/2020-10/msg00024.html']",0,[],1,1,2020-10-13,,,,2020-08-19,2020-09-06,,,,,,,,,2020-08-19
11222,CVE-2020-15865,2020-08-18,10.0,Remote,Low,Application,Stimulsoft,Reports,['http://burninatorsec.blogspot.com/2018/11/reporting-c-serialization-remote-code.html'],0,[],0,0,,,,,,,,,,,,,,,
11223,CVE-2020-15866,2020-07-21,7.5,Remote,Low,Application,Mruby,Mruby,['https://github.com/mruby/mruby/issues/5042'],0,[],0,0,,,,,,,,,,,,,,,
11224,CVE-2020-15867,2020-10-16,6.5,Remote,Low,Application,Gogs,Gogs,"['https://www.fzi.de/en/news/news/detail-en/artikel/fsa-2020-3-schwachstelle-in-gitea-1125-und-gogs-0122-ermoeglicht-ausfuehrung-von-code-nach-authent/'
 'http://packetstormsecurity.com/files/162123/Gogs-Git-Hooks-Remote-Code-Execution.html']",0,[],0,0,,,,,,,,,,,,,,,
11225,CVE-2020-15868,2020-08-12,5.0,Remote,Low,Application,Sonatype,Nexus Repository Manager,['https://support.sonatype.com/hc/en-us/articles/360052192533'],0,[],0,0,,,,,,,,,,,,,,,
11226,CVE-2020-15869,2020-07-31,4.3,Remote,Medium,Application,Sonatype,Nexus Repository Manager 3,"['https://support.sonatype.com/hc/en-us/articles/360051424554'
 'https://support.sonatype.com']",0,[],0,0,,,,,,,,,,,,,,,
11227,CVE-2020-15870,2020-07-31,4.3,Remote,Medium,Application,Sonatype,Nexus Repository Manager 3,"['https://support.sonatype.com/hc/en-us/articles/360051424754'
 'https://support.sonatype.com']",0,[],0,0,,,,,,,,,,,,,,,
11228,CVE-2020-15871,2020-07-31,6.8,Remote,Medium,Application,Sonatype,Nexus Repository Manager 3,"['https://support.sonatype.com/hc/en-us/articles/360052192693'
 'https://support.sonatype.com']",0,[],0,0,,,,,,,,,,,,,,,
11229,CVE-2020-15873,2020-07-21,4.0,Remote,Low,Application,Librenms,Librenms,"['https://github.com/librenms/librenms/compare/1.65...1.65.1'
 'https://community.librenms.org/c/announcements'
 'https://github.com/librenms/librenms/pull/11923'
 'https://github.com/librenms/librenms/commit/8f3a29cde5bbd8608f9b42923a7d7e2598bcac4e'
 'https://research.loginsoft.com/bugs/blind-sql-injection-in-librenms/']",0,[],0,0,,,,,,,,,,,,,,,
11230,CVE-2020-15877,2020-07-21,6.5,Remote,Low,Application,Librenms,Librenms,"['https://github.com/librenms/librenms/pull/11915'
 'https://shielder.it/blog'
 'https://github.com/librenms/librenms/releases/tag/1.65.1'
 'https://github.com/librenms/librenms/commit/e5bb6d80bc308fc56b9a01ffb76c34159995353c'
 'https://community.librenms.org/c/announcements'
 'https://github.com/librenms/librenms/compare/1.65...1.65.1']",0,[],0,0,,,,,,,,,,,,,,,
11231,CVE-2020-15879,2020-07-21,5.0,Remote,Low,Application,Bitwarden,Server,['https://github.com/bitwarden/server/pull/827'],0,[],0,0,,,,,,,,,,,,,,,
11232,CVE-2020-15881,2020-07-23,4.3,Remote,Medium,Application,Munki Facts Project,Munki Facts,"['https://github.com/munkireport/munkireport-php/releases/tag/v5.6.3'
 'https://github.com/munkireport/munkireport-php'
 'https://github.com/munkireport/munkireport-php/wiki/20200722-munki_facts-XSS'
 'https://github.com/munkireport/munki_facts/releases']",0,[],0,0,,,,,,,,,,,,,,,
11233,CVE-2020-15882,2020-07-23,5.8,Remote,Medium,Application,Munkireport Project,Munkireport,"['https://github.com/munkireport/munkireport-php/releases/tag/v5.6.3'
 'https://github.com/munkireport/munkireport-php/wiki/20200722-CSRF-Bypass-On-Endpoints-With-No-Body-Parameters'
 'https://github.com/munkireport/munkireport-php/releases']",0,[],0,0,,,,,,,,,,,,,,,
11234,CVE-2020-15883,2020-07-23,4.3,Remote,Medium,Application,Managedinstalls Project,Managedinstalls,"['https://github.com/munkireport/munkireport-php/releases/tag/v5.6.3'
 'https://github.com/munkireport/managedinstalls/releases/tag/v2.6'
 'https://github.com/munkireport/munkireport-php'
 'https://github.com/munkireport/munkireport-php/wiki/20200722-Reflected-XSS-In-Managedinstalls-Module']",0,[],0,0,,,,,,,,,,,,,,,
11235,CVE-2020-15884,2020-07-23,6.5,Remote,Low,Application,Munkireport Project,Munkireport,"['https://github.com/munkireport/munkireport-php/releases/tag/v5.6.3'
 'https://github.com/munkireport/munkireport-php/releases'
 'https://github.com/munkireport/munkireport-php/wiki/20200722-SQL-Injection-In-Datatables-Order-By-In-Post-Body']",0,[],0,0,,,,,,,,,,,,,,,
11236,CVE-2020-15885,2020-07-23,3.5,Remote,Medium,Application,Munkireport Project,Comment,"['https://github.com/munkireport/munkireport-php/releases/tag/v5.6.3'
 'https://github.com/munkireport/munkireport-php/wiki/20200722--XSS-Filter-Bypass-On-Comments'
 'https://github.com/munkireport/munkireport-php'
 'https://github.com/munkireport/comment/releases']",0,[],0,0,,,,,,,,,,,,,,,
11237,CVE-2020-15886,2020-07-23,6.5,Remote,Low,Application,Reportdata Project,Reportdata,"['https://github.com/munkireport/munkireport-php/releases/tag/v5.6.3'
 ""https://github.com/munkireport/munkireport-php/wiki/20200722-SQL-Injection-In-Reportdata-Ip-In-'req'-GET-Parameter""
 'https://github.com/munkireport/munkireport-php/releases'
 'https://github.com/munkireport/reportdata/releases']",0,[],0,0,,,,,,,,,,,,,,,
11238,CVE-2020-15887,2020-07-23,6.5,Remote,Low,Application,Softwareupdate Project,Softwareupdate,"['https://github.com/munkireport/munkireport-php/releases/tag/v5.6.3'
 'https://github.com/munkireport/munkireport-php/releases'
 'https://github.com/munkireport/softwareupdate/releases'
 'https://github.com/munkireport/munkireport-php/wiki/20200722-SQL-Injection-in-softwareupdate-module']",0,[],0,0,,,,,,,,,,,,,,,
11239,CVE-2020-15888,2020-07-21,6.8,Remote,Medium,Application,LUA,LUA,"['http://lua-users.org/lists/lua-l/2020-07/msg00071.html'
 'http://lua-users.org/lists/lua-l/2020-07/msg00079.html'
 'https://github.com/lua/lua/commit/eb41999461b6f428186c55abd95f4ce1a76217d5'
 'https://github.com/lua/lua/commit/6298903e35217ab69c279056f925fb72900ce0b7'
 'http://lua-users.org/lists/lua-l/2020-07/msg00053.html'
 'http://lua-users.org/lists/lua-l/2020-07/msg00054.html']",0,[],0,0,,,,,,,,,,,,,,,
11240,CVE-2020-15889,2020-07-21,7.5,Remote,Low,Application,LUA,LUA,"['https://github.com/lua/lua/commit/127e7a6c8942b362aa3c6627f44d660a4fb75312'
 'http://lua-users.org/lists/lua-l/2020-07/msg00078.html'
 'http://lua-users.org/lists/lua-l/2020-12/msg00157.html']",0,[],0,0,,,,,,,,,,,,,,,
11241,CVE-2020-15890,2020-07-21,5.0,Remote,Low,OS,Debian,Debian Linux,"['https://github.com/LuaJIT/LuaJIT/issues/601'
 'https://lists.debian.org/debian-lts-announce/2020/07/msg00026.html'
 'https://usn.ubuntu.com/4501-1/']",0,[],1,1,,,,,2020-09-15,,,,,,,,,,2020-09-15
11242,CVE-2020-15892,2020-07-22,7.5,Remote,Low,,,,"['https://research.loginsoft.com/bugs/classic-stack-based-buffer-overflow-in-dlink-firmware-dap-1520/'
 'https://supportannouncement.us.dlink.com/announcement/publication.aspx?name=SAP10169']",0,[],0,0,,,,,,,,,,,,,,,
11243,CVE-2020-15893,2020-07-22,7.5,Remote,Low,,,,"['https://research.loginsoft.com/bugs/multiple-vulnerabilities-discovered-in-the-d-link-firmware-dir-816l/'
 'https://supportannouncement.us.dlink.com/announcement/publication.aspx?name=SAP10169']",0,[],0,0,,,,,,,,,,,,,,,
11244,CVE-2020-15894,2020-07-22,5.0,Remote,Low,,,,"['https://research.loginsoft.com/bugs/multiple-vulnerabilities-discovered-in-the-d-link-firmware-dir-816l/'
 'https://supportannouncement.us.dlink.com/announcement/publication.aspx?name=SAP10169']",0,[],0,0,,,,,,,,,,,,,,,
11245,CVE-2020-15895,2020-07-22,4.3,Remote,Medium,,,,"['https://research.loginsoft.com/bugs/multiple-vulnerabilities-discovered-in-the-d-link-firmware-dir-816l/'
 'https://supportannouncement.us.dlink.com/announcement/publication.aspx?name=SAP10169']",0,[],0,0,,,,,,,,,,,,,,,
11246,CVE-2020-15896,2020-07-22,5.0,Remote,Low,,,,"['https://research.loginsoft.com/bugs/authentication-bypass-in-d-link-firmware-dap-1522/'
 'https://supportannouncement.us.dlink.com/announcement/publication.aspx?name=SAP10169']",0,[],0,0,,,,,,,,,,,,,,,
11247,CVE-2020-15897,2020-10-26,5.0,Remote,Low,OS,Arista,EOS,['https://www.arista.com/en/support/advisories-notices/security-advisories/11760-security-advisory-54'],0,[],0,0,,,,,,,,,,,,,,,
11248,CVE-2020-15898,2020-12-28,5.0,Remote,Low,,,,['https://www.arista.com/en/support/advisories-notices/security-advisories/11996-security-advisory-56'],0,[],0,0,,,,,,,,,,,,,,,
11249,CVE-2020-15899,2020-07-28,5.0,Remote,Low,Application,Grin,Grin,"['https://github.com/mimblewimble/grin/compare/v3.1.1...v4.0.0'
 'https://github.com/mimblewimble/grin-security/blob/master/CVEs/CVE-2020-15899.md']",0,[],0,0,,,,,,,,,,,,,,,
11250,CVE-2020-15900,2020-07-28,7.5,Remote,Low,Application,Artifex,Ghostscript,"['https://usn.ubuntu.com/4445-1/'
 'https://security.gentoo.org/glsa/202008-20'
 'http://lists.opensuse.org/opensuse-security-announce/2020-08/msg00006.html'
 'https://git.ghostscript.com/?p=ghostpdl.git;a=commitdiff;h=5d499272b95a6b890a1397e11d20937de000d31b'
 'https://github.com/ArtifexSoftware/ghostpdl/commits/master/psi/zstring.c'
 'http://git.ghostscript.com/?p=ghostpdl.git;a=log'
 'https://artifex.com/security-advisories/CVE-2020-15900'
 'https://github.com/ArtifexSoftware/ghostpdl/commit/5d499272b95a6b890a1397e11d20937de000d31b'
 'http://lists.opensuse.org/opensuse-security-announce/2020-08/msg00004.html']",0,[],1,1,2020-08-29,,,,2020-08-03,,,,,,,,,,2020-08-03
11251,CVE-2020-15901,2020-07-22,7.5,Remote,Low,Application,Nagios,Nagios Xi,"['https://www.nagios.com/downloads/nagios-xi/change-log/'
 'https://www.nagios.com/products/security/'
 'https://insinuator.net/2020/07/security-advisories-for-nagios-xi/']",0,[],0,0,,,,,,,,,,,,,,,
11252,CVE-2020-15902,2020-07-22,4.3,Remote,Medium,Application,Nagios,Nagios Xi,"['https://www.nagios.com/downloads/nagios-xi/change-log/'
 'https://www.nagios.com/products/security/'
 'https://insinuator.net/2020/07/security-advisories-for-nagios-xi/']",0,[],0,0,,,,,,,,,,,,,,,
11253,CVE-2020-15903,2020-09-09,10.0,Remote,Low,Application,Nagios,Nagios Xi,['https://www.nagios.com/downloads/nagios-xi/change-log/'],0,[],0,0,,,,,,,,,,,,,,,
11254,CVE-2020-15904,2020-07-22,6.8,Remote,Medium,Application,Pypi,Bsdiff4,"['https://github.com/ilanschnell/bsdiff4/commit/49a4cee2feef7deaf9d89e5e793a8824930284d7'
 'https://github.com/ilanschnell/bsdiff4/blob/master/CHANGELOG.txt']",0,[],0,0,,,,,,,,,,,,,,,
11255,CVE-2020-15906,2020-10-22,7.5,Remote,Low,Application,Tiki,Tiki,"['http://packetstormsecurity.com/files/159663/Tiki-Wiki-CMS-Groupware-21.1-Authentication-Bypass.html'
 'https://info.tiki.org/article473-Security-Releases-of-all-Tiki-versions-since-16-3']",0,[],0,0,,,,,,,,,,,,,,,
11256,CVE-2020-15907,2020-08-07,4.3,Remote,Medium,Application,Mahara,Mahara,"['https://bugs.launchpad.net/mahara/+bug/1888163'
 'https://mahara.org/interaction/forum/topic.php?id=8668']",0,[],0,0,,,,,,,,,,,,,,,
11257,CVE-2020-15908,2020-07-23,5.0,Remote,Low,Application,Cauldrondevelopment,C\!,"['https://github.com/CauldronDevelopmentLLC/cbang/commit/1c1dba62bd3e6fa9d0d0c0aa21926043b75382c7'
 'https://github.com/CauldronDevelopmentLLC/cbang/compare/1.5.1...1.6.0']",0,[],0,0,,,,,,,,,,,,,,,
11258,CVE-2020-15909,2020-10-19,6.8,Remote,Medium,Application,Solarwinds,N-central,"['https://limenetworks.nl/wp-content/uploads/CVE-934261-v-1.2.pdf'
 'https://www.solarwindsmsp.com/products/n-central']",0,[],0,0,,,,,,,,,,,,,,,
11259,CVE-2020-15910,2020-10-19,4.3,Remote,Medium,Application,Solarwinds,N-central,"['https://limenetworks.nl/wp-content/uploads/CVE-934261-v-1.2.pdf'
 'https://www.solarwindsmsp.com/products/n-central']",0,[],0,0,,,,,,,,,,,,,,,
11260,CVE-2020-15912,2020-07-23,3.3,Local Network,Low,,,,"['https://www.youtube.com/watch?v=kQWg-Ywv3S4'
 'https://www.youtube.com/watch?v=VYKsfgox-bs'
 'https://twitter.com/Kevin2600/status/1218892338182836224'
 'https://cansecwest.com/post/2020-03-09-22:00:00_2020_Speakers'
 'https://www.carhackingvillage.com/speaker-bios#htm3nrr'
 'https://www.youtube.com/watch?v=nn-_3AbtEkI']",0,[],0,0,,,,,,,,,,,,,,,
11261,CVE-2020-15914,2020-11-02,3.5,Remote,Medium,Application,EA,Origin Client,"['https://www.ea.com/security/news/easec-2020-003-cross-site-scripting-vulnerability-in-origin-client'
 'https://github.com/Monairy/Security-Advisories/blob/master/CVE%202020-15914']",0,[],0,0,,,,,,,,,,,,,,,
11262,CVE-2020-15916,2020-07-23,10.0,Remote,Low,,,,['https://blog.securityevaluators.com/tenda-ac1900-vulnerabilities-discovered-and-exploited-e8e26aa0bc68'],0,[],0,0,,,,,,,,,,,,,,,
11263,CVE-2020-15917,2020-07-23,7.5,Remote,Low,Application,Claws-mail,Claws-mail,"['https://git.claws-mail.org/?p=claws.git;a=blob;f=RELEASE_NOTES'
 'https://git.claws-mail.org/?p=claws.git;a=commit;h=fcc25329049b6f9bd8d890f1197ed61eb12e14d5'
 'https://security.gentoo.org/glsa/202007-56'
 'http://lists.opensuse.org/opensuse-security-announce/2020-07/msg00090.html'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/6YVQB7NRBHO67Q74RS7RZCMW4ENRVBB4/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/G7UX65342HRVDQML4G4GEVEUB764EUM5/'
 'http://lists.opensuse.org/opensuse-security-announce/2020-08/msg00002.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-08/msg00060.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00051.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-11/msg00013.html']",0,[],1,1,2020-07-28,,,,,,,,,,,,,,2020-07-28
11264,CVE-2020-15918,2020-07-24,3.5,Remote,Medium,Application,Midasolutions,Eframework,['https://elbae.github.io/jekyll/update/2020/07/14/vulns-01.html'],0,[],0,0,,,,,,,,,,,,,,,
11265,CVE-2020-15919,2020-07-24,4.3,Remote,Medium,Application,Midasolutions,Eframework,['https://elbae.github.io/jekyll/update/2020/07/14/vulns-01.html'],0,[],0,0,,,,,,,,,,,,,,,
11266,CVE-2020-15920,2020-07-24,10.0,Remote,Low,Application,Midasolutions,Eframework,"['https://elbae.github.io/jekyll/update/2020/07/14/vulns-01.html'
 'http://packetstormsecurity.com/files/158991/Mida-eFramework-2.9.0-Remote-Code-Execution.html'
 'http://packetstormsecurity.com/files/159194/Mida-Solutions-eFramework-ajaxreq.php-Command-Injection.html']",0,[],0,0,,,,,,,,,,,,,,,
11267,CVE-2020-15921,2020-07-24,7.5,Remote,Low,Application,Midasolutions,Eframework,"['https://elbae.github.io/jekyll/update/2020/07/14/vulns-01.html'
 'http://packetstormsecurity.com/files/159239/Mida-eFramework-2.9.0-Backdoor-Access.html']",0,[],0,0,,,,,,,,,,,,,,,
11268,CVE-2020-15922,2020-07-24,10.0,Remote,Low,Application,Midasolutions,Eframework,"['https://elbae.github.io/jekyll/update/2020/07/14/vulns-01.html'
 'http://packetstormsecurity.com/files/159314/Mida-eFramework-2.8.9-Remote-Code-Execution.html']",0,[],0,0,,,,,,,,,,,,,,,
11269,CVE-2020-15923,2020-07-24,7.8,Remote,Low,Application,Midasolutions,Eframework,['https://elbae.github.io/jekyll/update/2020/07/14/vulns-01.html'],0,[],0,0,,,,,,,,,,,,,,,
11270,CVE-2020-15924,2020-07-24,5.0,Remote,Low,Application,Midasolutions,Eframework,['https://elbae.github.io/jekyll/update/2020/07/14/vulns-01.html'],0,[],0,0,,,,,,,,,,,,,,,
11271,CVE-2020-15925,2020-08-13,6.5,Remote,Low,Application,Loway,Queuemetrics,['https://blog.divisionzero.co/2020/08/12/cve-2020-15925/'],0,[],0,0,,,,,,,,,,,,,,,
11272,CVE-2020-15926,2020-08-18,4.3,Remote,Medium,Application,Rocket.chat,Rocket.chat,"['https://github.com/RocketChat/Rocket.Chat/commits/develop'
 'https://blog.redteam.pl/2020/08/rocket-chat-xss-rce-cve-2020-15926.html'
 'https://github.com/RocketChat/Rocket.Chat/pull/18356']",0,[],0,0,,,,,,,,,,,,,,,
11273,CVE-2020-15927,2020-10-06,6.5,Remote,Low,Application,Zohocorp,Manageengine Applications Manager,"['https://www.manageengine.com/products/applications_manager/issues.html#v14750'
 'https://www.manageengine.com'
 'https://www.manageengine.com/products/applications_manager/security-updates/security-updates-cve-2020-15927.html']",0,[],0,0,,,,,,,,,,,,,,,
11274,CVE-2020-15928,2020-11-24,5.0,Remote,Low,Application,Ortussolutions,Testbox,['https://www.exploit-db.com/exploits/49078'],0,[],0,0,,,,,,,,,,,,,,,
11275,CVE-2020-15929,2020-11-24,7.5,Remote,Low,Application,Ortussolutions,Testbox,['https://www.exploit-db.com/exploits/49077'],0,[],0,0,,,,,,,,,,,,,,,
11276,CVE-2020-15930,2020-09-24,4.3,Remote,Medium,Application,Joplin Project,Joplin,"['https://github.com/laurent22/joplin/releases/tag/v1.1.4'
 'https://github.com/laurent22/joplin/issues/3552'
 'http://packetstormsecurity.com/files/159316/Joplin-1.0.245-Cross-Site-Scripting-Code-Execution.html']",0,[],0,0,,,,,,,,,,,,,,,
11277,CVE-2020-15931,2020-10-20,5.0,Remote,Low,Application,Netwrix,Account Lockout Examiner,"['https://www.optiv.com/explore-optiv-insights/source-zero/netwrix-account-lockout-examiner-41-disclosure-vulnerability'
 'https://www.netwrix.com/netwrix_reports_vulnerability_in_netwrix_account_lockout_examiner_4_1.html']",0,[],0,0,,,,,,,,,,,,,,,
11278,CVE-2020-15932,2020-07-24,9.0,Remote,Low,Application,Overwolf,Overwolf,['https://github.com/active-labs/Advisories/blob/master/2020/ACTIVE-2020-005.md'],0,[],0,0,,,,,,,,,,,,,,,
